Game_ID,Player_ID,OffRtg,DefRtg
3b088c7d19b1d7b56f5842e39b29e06d,006728e4c10e957011e1f24878e6054a,0,0
3b088c7d19b1d7b56f5842e39b29e06d,03ac65b9a32fde1e201bfb427f6e41e4,0,0
3b088c7d19b1d7b56f5842e39b29e06d,096e231adad0be6ab1cc89cce56847f8,0,0
3b088c7d19b1d7b56f5842e39b29e06d,117a5a71c34c2d8a39ff66d884462bd7,0,0
3b088c7d19b1d7b56f5842e39b29e06d,1ea0a33aafb4a3cb31ba79cff049300c,0,0
3b088c7d19b1d7b56f5842e39b29e06d,1ef70f0ed41e6862e3860613e3f21054,0,0
3b088c7d19b1d7b56f5842e39b29e06d,25a5ddd58e1b7af731e179e2f98ed42f,0,0
3b088c7d19b1d7b56f5842e39b29e06d,27caeb326b241334bfb308787974f959,0,0
3b088c7d19b1d7b56f5842e39b29e06d,2877e9e9980619126420db0163ee0779,0,0
3b088c7d19b1d7b56f5842e39b29e06d,32f2054d115f0b36efaa76e3a80a97d6,0,0
3b088c7d19b1d7b56f5842e39b29e06d,3792cf8c80b4b4bda5e2aaeb403e96af,0,0
3b088c7d19b1d7b56f5842e39b29e06d,394fd09c602f2cfe11644107673ae1c1,0,0
3b088c7d19b1d7b56f5842e39b29e06d,3a4e6bebf52d096f4006d199ea7e1c16,0,0
3b088c7d19b1d7b56f5842e39b29e06d,3b088c7d19b1d7b56f5842e39b29e06d,0,0
3b088c7d19b1d7b56f5842e39b29e06d,3ce947db2df86b08a40b7526e2faaccb,0,0
3b088c7d19b1d7b56f5842e39b29e06d,403719b7c2a6208e817387e06ffefb77,0,0
3b088c7d19b1d7b56f5842e39b29e06d,426251168251f96f7ea501fcd0dafa7c,0,0
3b088c7d19b1d7b56f5842e39b29e06d,476e6303a0d6728a5848a179a119bb32,0,0
3b088c7d19b1d7b56f5842e39b29e06d,4c586da09a05a775832969387305b688,0,0
3b088c7d19b1d7b56f5842e39b29e06d,4d475b083c4c975deabe3d9bfe98dd90,0,0
3b088c7d19b1d7b56f5842e39b29e06d,559912f00a5ed116f71cb72ecc991a5b,0,0
3b088c7d19b1d7b56f5842e39b29e06d,58f4e85cad83adedfa96749b0cde2564,0,0
3b088c7d19b1d7b56f5842e39b29e06d,5a2bb80caeb8ee7d84bca860e2c38249,0,0
3b088c7d19b1d7b56f5842e39b29e06d,62083f5d100803b41537d7afa1de25b3,0,0
3b088c7d19b1d7b56f5842e39b29e06d,624e85db99e59ea7bbbdc0f74923f645,0,0
3b088c7d19b1d7b56f5842e39b29e06d,681bafe84c48e522bc72eba7b3a04b4a,0,0
3b088c7d19b1d7b56f5842e39b29e06d,68f62f1c5cb84257932676bef8cc7a1a,0,0
3b088c7d19b1d7b56f5842e39b29e06d,6b17d80707e8791747fabb15c754a6e7,0,0
3b088c7d19b1d7b56f5842e39b29e06d,70a984edc9dc4badf5c6be5835d6bdd4,0,0
3b088c7d19b1d7b56f5842e39b29e06d,72deb55b6e864b5d58cd2900bf4079b4,0,0
3b088c7d19b1d7b56f5842e39b29e06d,7a5f149ff86cedd8abfdd28358b88786,0,0
3b088c7d19b1d7b56f5842e39b29e06d,7b1e12cfc67be542ac404f3d9389b9dc,0,0
3b088c7d19b1d7b56f5842e39b29e06d,7b4b6c18c831bc54239f663d0e604497,0,0
3b088c7d19b1d7b56f5842e39b29e06d,8145bdb1a51e43529f41a4f640e9a306,0,0
3b088c7d19b1d7b56f5842e39b29e06d,87e27d0359dcbf480739ad0c2000a214,0,0
3b088c7d19b1d7b56f5842e39b29e06d,890600997c60cca3e41236355c65642e,0,0
3b088c7d19b1d7b56f5842e39b29e06d,8a2f954e8d303e73de01bd620b1ef6c3,0,0
3b088c7d19b1d7b56f5842e39b29e06d,8d607031b304748acd198851fca5321c,0,0
3b088c7d19b1d7b56f5842e39b29e06d,95770267429c4b7118a82bb8b4f2be54,0,0
3b088c7d19b1d7b56f5842e39b29e06d,97b18f77e14984e2ed00a5962eb6145d,0,0
3b088c7d19b1d7b56f5842e39b29e06d,97b8982d363b55efc61eae5d969d7f44,0,0
3b088c7d19b1d7b56f5842e39b29e06d,9892e70d668a7287f5460350b8a6afdf,0,0
3b088c7d19b1d7b56f5842e39b29e06d,9b718cc561cecf4da6d0632def573409,0,0
3b088c7d19b1d7b56f5842e39b29e06d,9da3345a6665c45dac22d04f78d8a355,0,0
3b088c7d19b1d7b56f5842e39b29e06d,9fac61d1e1988c53408cfc2578f2c683,0,0
3b088c7d19b1d7b56f5842e39b29e06d,a466c76e072fd634f6d4a8938fb63caa,0,0
3b088c7d19b1d7b56f5842e39b29e06d,a48be9b24719a0473155288a5c081448,0,0
3b088c7d19b1d7b56f5842e39b29e06d,a69272714a8340233730bd697769b261,0,0
3b088c7d19b1d7b56f5842e39b29e06d,a83f772456480ca41ef5fbe62ce70c7e,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ac246b4083eff03543a7d58536808eb4,0,0
3b088c7d19b1d7b56f5842e39b29e06d,acf9fc13f76192889b8ae5c28d229591,0,0
3b088c7d19b1d7b56f5842e39b29e06d,b2b580f1d233c5b3d115028275714306,0,0
3b088c7d19b1d7b56f5842e39b29e06d,b6badbf582ad7c8e52c35cb5308e3ffb,0,0
3b088c7d19b1d7b56f5842e39b29e06d,b7a1056b097e5e604925867c0ca17442,0,0
3b088c7d19b1d7b56f5842e39b29e06d,baa3708b350d01ba0c12fd2a89b1c3d9,0,0
3b088c7d19b1d7b56f5842e39b29e06d,bb4e1b593cc210dec5fdcb0f7eb4739d,0,0
3b088c7d19b1d7b56f5842e39b29e06d,bbdfa92c4ade547643cd69741f736b21,0,0
3b088c7d19b1d7b56f5842e39b29e06d,c09f006fc1ed45361310b19c235dbf72,0,0
3b088c7d19b1d7b56f5842e39b29e06d,c719eacc4252db10ae57c92a8a8e17d2,0,0
3b088c7d19b1d7b56f5842e39b29e06d,c846ca699a9e1d795540ac3f59e72d80,0,0
3b088c7d19b1d7b56f5842e39b29e06d,c8ebe24f264e733f64003130d7d5e18d,0,0
3b088c7d19b1d7b56f5842e39b29e06d,c92a96dcef0009c7d3583cd2e603099c,0,0
3b088c7d19b1d7b56f5842e39b29e06d,c9353934036e5c77258f2b7ab7685e79,0,0
3b088c7d19b1d7b56f5842e39b29e06d,c97b18a3f671fd9bd4648cb84125ac6b,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ca963a5c2830ee97acee003347515654,0,0
3b088c7d19b1d7b56f5842e39b29e06d,d03a92390eb3db203f36d0d89ee9c0b9,0,0
3b088c7d19b1d7b56f5842e39b29e06d,d2bc9ecd1c1dca587901bcc901896076,0,0
3b088c7d19b1d7b56f5842e39b29e06d,d36de5306a05d0cdbd51a7294ac91359,0,0
3b088c7d19b1d7b56f5842e39b29e06d,d508da19217d10b9a4566ef06184b4fd,0,0
3b088c7d19b1d7b56f5842e39b29e06d,d522ea3836b8e1977ab10b3bfeb5dfd1,0,0
3b088c7d19b1d7b56f5842e39b29e06d,db01d0f50dbdc57e0346858ac7be154a,0,0
3b088c7d19b1d7b56f5842e39b29e06d,dc3a96d83623f28fd84bd535e57c146f,0,0
3b088c7d19b1d7b56f5842e39b29e06d,df46ea1ec9250af2cd2f8e48f705ba4a,0,0
3b088c7d19b1d7b56f5842e39b29e06d,e08f26c110e19f7afa4cbe5aed43be4a,0,0
3b088c7d19b1d7b56f5842e39b29e06d,e4ea5ad257a30f4a3c06683e0186bd6d,0,0
3b088c7d19b1d7b56f5842e39b29e06d,e9db074d4b4bb862dde70d545e3ac13f,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ea198bf717f42cdfc94c577faaf39666,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ed95a454eee025e4b93e217ad6a578f1,0,0
3b088c7d19b1d7b56f5842e39b29e06d,efca551b622ff96393fb43947e1aad4b,0,0
3b088c7d19b1d7b56f5842e39b29e06d,f280a671f82eb32b48f00116b8956445,0,0
3b088c7d19b1d7b56f5842e39b29e06d,f959bc122b1ee996f3e12bc61c068ad4,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ff42c1cba89fd3f3a7a6711a11d5576d,0,0
3b088c7d19b1d7b56f5842e39b29e06d,a3bac86ad549b2f128a62399d73d6299,0,0.0
3b088c7d19b1d7b56f5842e39b29e06d,2ffe19dc39838eaa55a52d7b2fbd687c,0,0
3b088c7d19b1d7b56f5842e39b29e06d,16d76c912992709c8be29b896b8f9417,0,0
3b088c7d19b1d7b56f5842e39b29e06d,682ee02d38c947defb4cf5e30fba6f96,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ade82b71d52bf8ebd00f724b25c87e95,0,0
3b088c7d19b1d7b56f5842e39b29e06d,7a1c1f680a11456d505f05fa70712213,0,0
3b088c7d19b1d7b56f5842e39b29e06d,5254f09164f6bcfba80a12e595ca4724,0,0
3b088c7d19b1d7b56f5842e39b29e06d,59fa10b4c9f3cd3cf1048a41966fe24e,0,0
3b088c7d19b1d7b56f5842e39b29e06d,fe4fc80aa14544264b2eca38dbe85bd1,0,49.28571428571429
3b088c7d19b1d7b56f5842e39b29e06d,f85a47779c423d73ea3b2aa48c54ff8b,0,48.57142857142857
3b088c7d19b1d7b56f5842e39b29e06d,ce84530bdb8f4a9e7cf97e14d536b8a0,0,6.854838709677419
3b088c7d19b1d7b56f5842e39b29e06d,71646c64f62c2748740c45b469e0d611,0,0
3b088c7d19b1d7b56f5842e39b29e06d,cf76849b2d40cd089fa8fe823846b717,0,0
3b088c7d19b1d7b56f5842e39b29e06d,545561642487bf6991898bd62e9c3172,0,0
3b088c7d19b1d7b56f5842e39b29e06d,59c61598abe68e36e2a0f6b24f5344a9,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ec1701b0740d49558c0e4292fbcf5d28,0,0
3b088c7d19b1d7b56f5842e39b29e06d,ffc3716da11461d5337f42c2e9590797,0,0
3b088c7d19b1d7b56f5842e39b29e06d,355440241677831feb31321e4f47389c,0,0
3b088c7d19b1d7b56f5842e39b29e06d,6fd2a56d4457a4617bc4931d6c9f3f31,0,0
426251168251f96f7ea501fcd0dafa7c,006728e4c10e957011e1f24878e6054a,0,0
426251168251f96f7ea501fcd0dafa7c,03ac65b9a32fde1e201bfb427f6e41e4,0,0
426251168251f96f7ea501fcd0dafa7c,096e231adad0be6ab1cc89cce56847f8,0,0
426251168251f96f7ea501fcd0dafa7c,117a5a71c34c2d8a39ff66d884462bd7,0,0
426251168251f96f7ea501fcd0dafa7c,1ea0a33aafb4a3cb31ba79cff049300c,0,0
426251168251f96f7ea501fcd0dafa7c,1ef70f0ed41e6862e3860613e3f21054,0,0
426251168251f96f7ea501fcd0dafa7c,25a5ddd58e1b7af731e179e2f98ed42f,0,0
426251168251f96f7ea501fcd0dafa7c,27caeb326b241334bfb308787974f959,0,0
426251168251f96f7ea501fcd0dafa7c,2877e9e9980619126420db0163ee0779,0,0
426251168251f96f7ea501fcd0dafa7c,32f2054d115f0b36efaa76e3a80a97d6,0,0
426251168251f96f7ea501fcd0dafa7c,3792cf8c80b4b4bda5e2aaeb403e96af,0,0
426251168251f96f7ea501fcd0dafa7c,394fd09c602f2cfe11644107673ae1c1,0,0
426251168251f96f7ea501fcd0dafa7c,3a4e6bebf52d096f4006d199ea7e1c16,0,0
426251168251f96f7ea501fcd0dafa7c,3b088c7d19b1d7b56f5842e39b29e06d,0,0
426251168251f96f7ea501fcd0dafa7c,3ce947db2df86b08a40b7526e2faaccb,0,0
426251168251f96f7ea501fcd0dafa7c,403719b7c2a6208e817387e06ffefb77,0,0
426251168251f96f7ea501fcd0dafa7c,426251168251f96f7ea501fcd0dafa7c,0,0
426251168251f96f7ea501fcd0dafa7c,476e6303a0d6728a5848a179a119bb32,0,0
426251168251f96f7ea501fcd0dafa7c,4c586da09a05a775832969387305b688,0,0
426251168251f96f7ea501fcd0dafa7c,4d475b083c4c975deabe3d9bfe98dd90,0,0
426251168251f96f7ea501fcd0dafa7c,559912f00a5ed116f71cb72ecc991a5b,0,0
426251168251f96f7ea501fcd0dafa7c,58f4e85cad83adedfa96749b0cde2564,0,0
426251168251f96f7ea501fcd0dafa7c,5a2bb80caeb8ee7d84bca860e2c38249,0,0
426251168251f96f7ea501fcd0dafa7c,62083f5d100803b41537d7afa1de25b3,0,0
426251168251f96f7ea501fcd0dafa7c,624e85db99e59ea7bbbdc0f74923f645,0,0
426251168251f96f7ea501fcd0dafa7c,681bafe84c48e522bc72eba7b3a04b4a,0,0
426251168251f96f7ea501fcd0dafa7c,68f62f1c5cb84257932676bef8cc7a1a,0,0
426251168251f96f7ea501fcd0dafa7c,6b17d80707e8791747fabb15c754a6e7,0,0
426251168251f96f7ea501fcd0dafa7c,70a984edc9dc4badf5c6be5835d6bdd4,0,0
426251168251f96f7ea501fcd0dafa7c,72deb55b6e864b5d58cd2900bf4079b4,0,0
426251168251f96f7ea501fcd0dafa7c,7a5f149ff86cedd8abfdd28358b88786,0,0
426251168251f96f7ea501fcd0dafa7c,7b1e12cfc67be542ac404f3d9389b9dc,0,0
426251168251f96f7ea501fcd0dafa7c,7b4b6c18c831bc54239f663d0e604497,0,0
426251168251f96f7ea501fcd0dafa7c,8145bdb1a51e43529f41a4f640e9a306,0,0
426251168251f96f7ea501fcd0dafa7c,87e27d0359dcbf480739ad0c2000a214,0,0
426251168251f96f7ea501fcd0dafa7c,890600997c60cca3e41236355c65642e,0,0
426251168251f96f7ea501fcd0dafa7c,8a2f954e8d303e73de01bd620b1ef6c3,0,0
426251168251f96f7ea501fcd0dafa7c,8d607031b304748acd198851fca5321c,0,0
426251168251f96f7ea501fcd0dafa7c,95770267429c4b7118a82bb8b4f2be54,0,0
426251168251f96f7ea501fcd0dafa7c,97b18f77e14984e2ed00a5962eb6145d,0,0
426251168251f96f7ea501fcd0dafa7c,97b8982d363b55efc61eae5d969d7f44,0,0
426251168251f96f7ea501fcd0dafa7c,9892e70d668a7287f5460350b8a6afdf,0,0
426251168251f96f7ea501fcd0dafa7c,9b718cc561cecf4da6d0632def573409,0,0
426251168251f96f7ea501fcd0dafa7c,9da3345a6665c45dac22d04f78d8a355,0,0
426251168251f96f7ea501fcd0dafa7c,9fac61d1e1988c53408cfc2578f2c683,0,0
426251168251f96f7ea501fcd0dafa7c,a466c76e072fd634f6d4a8938fb63caa,0,0
426251168251f96f7ea501fcd0dafa7c,a48be9b24719a0473155288a5c081448,0,0
426251168251f96f7ea501fcd0dafa7c,a69272714a8340233730bd697769b261,0,0
426251168251f96f7ea501fcd0dafa7c,a83f772456480ca41ef5fbe62ce70c7e,0,0
426251168251f96f7ea501fcd0dafa7c,ac246b4083eff03543a7d58536808eb4,0,0
426251168251f96f7ea501fcd0dafa7c,acf9fc13f76192889b8ae5c28d229591,0,0
426251168251f96f7ea501fcd0dafa7c,b2b580f1d233c5b3d115028275714306,0,0
426251168251f96f7ea501fcd0dafa7c,b6badbf582ad7c8e52c35cb5308e3ffb,0,0
426251168251f96f7ea501fcd0dafa7c,b7a1056b097e5e604925867c0ca17442,0,0
426251168251f96f7ea501fcd0dafa7c,baa3708b350d01ba0c12fd2a89b1c3d9,0,0
426251168251f96f7ea501fcd0dafa7c,bb4e1b593cc210dec5fdcb0f7eb4739d,0,0
426251168251f96f7ea501fcd0dafa7c,bbdfa92c4ade547643cd69741f736b21,0,0
426251168251f96f7ea501fcd0dafa7c,c09f006fc1ed45361310b19c235dbf72,0,0
426251168251f96f7ea501fcd0dafa7c,c719eacc4252db10ae57c92a8a8e17d2,0,0
426251168251f96f7ea501fcd0dafa7c,c846ca699a9e1d795540ac3f59e72d80,0,0
426251168251f96f7ea501fcd0dafa7c,c8ebe24f264e733f64003130d7d5e18d,0,0
426251168251f96f7ea501fcd0dafa7c,c92a96dcef0009c7d3583cd2e603099c,0,0
426251168251f96f7ea501fcd0dafa7c,c9353934036e5c77258f2b7ab7685e79,0,0
426251168251f96f7ea501fcd0dafa7c,c97b18a3f671fd9bd4648cb84125ac6b,0,0
426251168251f96f7ea501fcd0dafa7c,ca963a5c2830ee97acee003347515654,0,0
426251168251f96f7ea501fcd0dafa7c,d03a92390eb3db203f36d0d89ee9c0b9,0,0
426251168251f96f7ea501fcd0dafa7c,d2bc9ecd1c1dca587901bcc901896076,0,0
426251168251f96f7ea501fcd0dafa7c,d36de5306a05d0cdbd51a7294ac91359,0,0
426251168251f96f7ea501fcd0dafa7c,d508da19217d10b9a4566ef06184b4fd,0,0
426251168251f96f7ea501fcd0dafa7c,d522ea3836b8e1977ab10b3bfeb5dfd1,0,0
426251168251f96f7ea501fcd0dafa7c,db01d0f50dbdc57e0346858ac7be154a,0,0
